step,wallclock_s,step_time_ms,fwd_us,bwd_us,opt_us,dataloader_us,active_bytes,reserved_bytes,num_alloc_retries,num_device_alloc,num_device_free
1463,6937204.737268,276.989,-1.0,-1.0,-1.0,189.3,683933696,46393196544,0,348,0
1464,6937205.019764,282.496,-1.0,-1.0,-1.0,196.9,683933696,46393196544,0,348,0
1465,6937205.294109,274.345,-1.0,-1.0,-1.0,176.6,683933696,46393196544,0,348,0
1466,6937205.572045,277.937,-1.0,-1.0,-1.0,179.2,683933696,46393196544,0,348,0
1467,6937205.848197,276.152,-1.0,-1.0,-1.0,174.7,683933696,46393196544,0,348,0
1468,6937206.123816,275.619,-1.0,-1.0,-1.0,184.7,683933696,46393196544,0,348,0
1469,6937206.398539,274.722,-1.0,-1.0,-1.0,183.2,683933696,46393196544,0,348,0
1470,6937206.678740,280.202,-1.0,-1.0,-1.0,274.0,683933696,46393196544,0,348,0
1471,6937206.955388,276.647,-1.0,-1.0,-1.0,173.6,683933696,46393196544,0,348,0
1472,6937207.234338,278.950,-1.0,-1.0,-1.0,181.8,683933696,46393196544,0,348,0
1473,6937207.512758,278.420,-1.0,-1.0,-1.0,176.1,683933696,46393196544,0,348,0
1474,6937207.790906,278.148,-1.0,-1.0,-1.0,209.9,683933696,46393196544,0,348,0
1475,6937208.074093,283.187,-1.0,-1.0,-1.0,181.5,683933696,46393196544,0,348,0
1476,6937208.353310,279.217,-1.0,-1.0,-1.0,190.3,683933696,46393196544,0,348,0
1477,6937208.630729,277.419,-1.0,-1.0,-1.0,182.5,683933696,46393196544,0,348,0
1478,6937208.905347,274.618,-1.0,-1.0,-1.0,199.7,683933696,46393196544,0,348,0
1479,6937209.180198,274.851,-1.0,-1.0,-1.0,169.2,683933696,46393196544,0,348,0
1480,6937209.457491,277.293,-1.0,-1.0,-1.0,181.7,683933696,46393196544,0,348,0
1481,6937209.737507,280.016,-1.0,-1.0,-1.0,183.0,683933696,46393196544,0,348,0
1482,6937210.014139,276.632,-1.0,-1.0,-1.0,192.0,683933696,46393196544,0,348,0
1483,6937210.294880,280.742,-1.0,-1.0,-1.0,181.0,683933696,46393196544,0,348,0
1484,6937210.572385,277.504,-1.0,-1.0,-1.0,177.2,683933696,46393196544,0,348,0
1485,6937210.849751,277.366,-1.0,-1.0,-1.0,183.4,683933696,46393196544,0,348,0
1486,6937211.125841,276.090,-1.0,-1.0,-1.0,539.6,683933696,46393196544,0,348,0
1487,6937211.402715,276.874,-1.0,-1.0,-1.0,182.2,683933696,46393196544,0,348,0
1488,6937211.682400,279.685,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1489,6937211.960096,277.695,-1.0,-1.0,-1.0,314.1,683933696,46393196544,0,348,0
1490,6937212.235726,275.631,-1.0,-1.0,-1.0,182.1,683933696,46393196544,0,348,0
1491,6937212.513595,277.868,-1.0,-1.0,-1.0,189.6,683933696,46393196544,0,348,0
1492,6937212.791493,277.899,-1.0,-1.0,-1.0,194.2,683933696,46393196544,0,348,0
1493,6937213.066885,275.391,-1.0,-1.0,-1.0,182.2,683933696,46393196544,0,348,0
1494,6937213.341724,274.839,-1.0,-1.0,-1.0,181.4,683933696,46393196544,0,348,0
1495,6937213.618487,276.763,-1.0,-1.0,-1.0,184.3,683933696,46393196544,0,348,0
1496,6937213.893922,275.435,-1.0,-1.0,-1.0,178.3,683933696,46393196544,0,348,0
1497,6937214.171983,278.061,-1.0,-1.0,-1.0,180.2,683933696,46393196544,0,348,0
1498,6937214.449624,277.641,-1.0,-1.0,-1.0,197.7,683933696,46393196544,0,348,0
1499,6937214.725479,275.855,-1.0,-1.0,-1.0,180.3,683933696,46393196544,0,348,0
1500,6937215.003663,278.184,-1.0,-1.0,-1.0,182.9,683933696,46393196544,0,348,0
1501,6937215.293848,290.185,-1.0,-1.0,-1.0,224.8,683933696,46393196544,0,348,0
1502,6937215.571637,277.788,-1.0,-1.0,-1.0,212.5,683933696,46393196544,0,348,0
1503,6937215.849664,278.028,-1.0,-1.0,-1.0,183.2,683933696,46393196544,0,348,0
1504,6937216.130298,280.634,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
1505,6937216.405656,275.357,-1.0,-1.0,-1.0,188.5,683933696,46393196544,0,348,0
1506,6937216.680429,274.773,-1.0,-1.0,-1.0,178.2,683933696,46393196544,0,348,0
1507,6937216.959906,279.477,-1.0,-1.0,-1.0,179.8,683933696,46393196544,0,348,0
1508,6937217.235570,275.665,-1.0,-1.0,-1.0,176.8,683933696,46393196544,0,348,0
1509,6937217.511728,276.157,-1.0,-1.0,-1.0,250.1,683933696,46393196544,0,348,0
1510,6937217.792004,280.276,-1.0,-1.0,-1.0,180.7,683933696,46393196544,0,348,0
1511,6937218.072187,280.183,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
1512,6937218.346411,274.224,-1.0,-1.0,-1.0,177.4,683933696,46393196544,0,348,0
1513,6937218.622709,276.297,-1.0,-1.0,-1.0,185.7,683933696,46393196544,0,348,0
1514,6937218.900926,278.217,-1.0,-1.0,-1.0,180.7,683933696,46393196544,0,348,0
1515,6937219.182533,281.608,-1.0,-1.0,-1.0,178.5,683933696,46393196544,0,348,0
1516,6937219.461043,278.510,-1.0,-1.0,-1.0,173.8,683933696,46393196544,0,348,0
1517,6937219.738863,277.820,-1.0,-1.0,-1.0,184.5,683933696,46393196544,0,348,0
1518,6937220.016331,277.468,-1.0,-1.0,-1.0,183.7,683933696,46393196544,0,348,0
1519,6937220.293324,276.993,-1.0,-1.0,-1.0,185.3,683933696,46393196544,0,348,0
1520,6937220.570374,277.049,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
1521,6937220.846813,276.439,-1.0,-1.0,-1.0,182.6,683933696,46393196544,0,348,0
1522,6937221.122955,276.143,-1.0,-1.0,-1.0,181.6,683933696,46393196544,0,348,0
1523,6937221.401566,278.611,-1.0,-1.0,-1.0,183.0,683933696,46393196544,0,348,0
1524,6937221.687154,285.588,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1525,6937222.026148,338.993,-1.0,-1.0,-1.0,63742.7,683933696,46393196544,0,348,0
1526,6937222.317884,291.736,-1.0,-1.0,-1.0,631.0,683933696,46393196544,0,348,0
1527,6937222.591771,273.888,-1.0,-1.0,-1.0,216.5,683933696,46393196544,0,348,0
1528,6937222.875790,284.018,-1.0,-1.0,-1.0,201.8,683933696,46393196544,0,348,0
1529,6937223.154836,279.046,-1.0,-1.0,-1.0,216.0,683933696,46393196544,0,348,0
1530,6937223.430975,276.139,-1.0,-1.0,-1.0,210.3,683933696,46393196544,0,348,0
1531,6937223.706251,275.275,-1.0,-1.0,-1.0,204.5,683933696,46393196544,0,348,0
1532,6937223.985235,278.985,-1.0,-1.0,-1.0,321.2,683933696,46393196544,0,348,0
1533,6937224.259602,274.366,-1.0,-1.0,-1.0,206.2,683933696,46393196544,0,348,0
1534,6937224.534243,274.641,-1.0,-1.0,-1.0,202.9,683933696,46393196544,0,348,0
1535,6937224.814729,280.486,-1.0,-1.0,-1.0,186.5,683933696,46393196544,0,348,0
1536,6937225.094605,279.876,-1.0,-1.0,-1.0,184.3,683933696,46393196544,0,348,0
1537,6937225.374675,280.070,-1.0,-1.0,-1.0,180.6,683933696,46393196544,0,348,0
1538,6937225.655872,281.197,-1.0,-1.0,-1.0,181.1,683933696,46393196544,0,348,0
1539,6937225.934868,278.996,-1.0,-1.0,-1.0,191.3,683933696,46393196544,0,348,0
1540,6937226.212739,277.871,-1.0,-1.0,-1.0,180.9,683933696,46393196544,0,348,0
1541,6937226.492342,279.603,-1.0,-1.0,-1.0,178.9,683933696,46393196544,0,348,0
1542,6937226.772295,279.952,-1.0,-1.0,-1.0,183.6,683933696,46393196544,0,348,0
1543,6937227.049930,277.635,-1.0,-1.0,-1.0,181.6,683933696,46393196544,0,348,0
1544,6937227.327451,277.521,-1.0,-1.0,-1.0,200.9,683933696,46393196544,0,348,0
1545,6937227.601960,274.510,-1.0,-1.0,-1.0,187.5,683933696,46393196544,0,348,0
1546,6937227.881159,279.199,-1.0,-1.0,-1.0,535.7,683933696,46393196544,0,348,0
1547,6937228.154875,273.716,-1.0,-1.0,-1.0,184.9,683933696,46393196544,0,348,0
1548,6937228.433300,278.424,-1.0,-1.0,-1.0,174.8,683933696,46393196544,0,348,0
1549,6937228.712937,279.637,-1.0,-1.0,-1.0,177.4,683933696,46393196544,0,348,0
1550,6937228.990999,278.062,-1.0,-1.0,-1.0,175.0,683933696,46393196544,0,348,0
1551,6937229.269663,278.664,-1.0,-1.0,-1.0,185.7,683933696,46393196544,0,348,0
1552,6937229.548064,278.401,-1.0,-1.0,-1.0,177.1,683933696,46393196544,0,348,0
1553,6937229.821774,273.710,-1.0,-1.0,-1.0,187.5,683933696,46393196544,0,348,0
1554,6937230.100055,278.282,-1.0,-1.0,-1.0,176.5,683933696,46393196544,0,348,0
1555,6937230.376671,276.615,-1.0,-1.0,-1.0,179.8,683933696,46393196544,0,348,0
1556,6937230.652929,276.258,-1.0,-1.0,-1.0,170.7,683933696,46393196544,0,348,0
1557,6937230.934340,281.411,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
1558,6937231.210391,276.051,-1.0,-1.0,-1.0,184.2,683933696,46393196544,0,348,0
1559,6937231.487535,277.144,-1.0,-1.0,-1.0,179.7,683933696,46393196544,0,348,0
1560,6937231.762577,275.042,-1.0,-1.0,-1.0,178.6,683933696,46393196544,0,348,0
1561,6937232.040529,277.952,-1.0,-1.0,-1.0,176.7,683933696,46393196544,0,348,0
1562,6937232.315866,275.337,-1.0,-1.0,-1.0,182.3,683933696,46393196544,0,348,0
1563,6937232.593865,277.999,-1.0,-1.0,-1.0,189.8,683933696,46393196544,0,348,0
1564,6937232.874591,280.725,-1.0,-1.0,-1.0,178.0,683933696,46393196544,0,348,0
1565,6937233.151230,276.639,-1.0,-1.0,-1.0,176.2,683933696,46393196544,0,348,0
1566,6937233.429855,278.626,-1.0,-1.0,-1.0,178.9,683933696,46393196544,0,348,0
1567,6937233.702868,273.013,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
1568,6937233.980853,277.985,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
1569,6937234.265115,284.262,-1.0,-1.0,-1.0,182.5,683933696,46393196544,0,348,0
1570,6937234.545009,279.894,-1.0,-1.0,-1.0,226.1,683933696,46393196544,0,348,0
1571,6937234.819806,274.798,-1.0,-1.0,-1.0,180.3,683933696,46393196544,0,348,0
1572,6937235.097529,277.723,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
1573,6937235.374599,277.070,-1.0,-1.0,-1.0,172.3,683933696,46393196544,0,348,0
1574,6937235.650492,275.892,-1.0,-1.0,-1.0,171.5,683933696,46393196544,0,348,0
1575,6937235.928712,278.221,-1.0,-1.0,-1.0,176.1,683933696,46393196544,0,348,0
1576,6937236.205362,276.650,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
1577,6937236.482457,277.095,-1.0,-1.0,-1.0,179.0,683933696,46393196544,0,348,0
1578,6937236.757950,275.493,-1.0,-1.0,-1.0,173.3,683933696,46393196544,0,348,0
1579,6937237.034833,276.882,-1.0,-1.0,-1.0,180.1,683933696,46393196544,0,348,0
1580,6937237.313139,278.306,-1.0,-1.0,-1.0,180.3,683933696,46393196544,0,348,0
1581,6937237.592540,279.401,-1.0,-1.0,-1.0,179.4,683933696,46393196544,0,348,0
1582,6937237.872311,279.771,-1.0,-1.0,-1.0,182.3,683933696,46393196544,0,348,0
1583,6937238.149242,276.932,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
1584,6937238.424200,274.958,-1.0,-1.0,-1.0,180.3,683933696,46393196544,0,348,0
1585,6937238.699780,275.580,-1.0,-1.0,-1.0,183.6,683933696,46393196544,0,348,0
1586,6937238.979821,280.041,-1.0,-1.0,-1.0,174.9,683933696,46393196544,0,348,0
1587,6937239.255901,276.080,-1.0,-1.0,-1.0,173.7,683933696,46393196544,0,348,0
1588,6937239.533527,277.626,-1.0,-1.0,-1.0,288.7,683933696,46393196544,0,348,0
1589,6937239.813306,279.779,-1.0,-1.0,-1.0,187.0,683933696,46393196544,0,348,0
1590,6937240.091621,278.315,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1591,6937240.368235,276.614,-1.0,-1.0,-1.0,308.8,683933696,46393196544,0,348,0
1592,6937240.641149,272.914,-1.0,-1.0,-1.0,174.2,683933696,46393196544,0,348,0
1593,6937240.920307,279.158,-1.0,-1.0,-1.0,175.4,683933696,46393196544,0,348,0
1594,6937241.195742,275.435,-1.0,-1.0,-1.0,178.8,683933696,46393196544,0,348,0
1595,6937241.474012,278.270,-1.0,-1.0,-1.0,182.0,683933696,46393196544,0,348,0
1596,6937241.751829,277.817,-1.0,-1.0,-1.0,180.5,683933696,46393196544,0,348,0
1597,6937242.031357,279.528,-1.0,-1.0,-1.0,186.4,683933696,46393196544,0,348,0
1598,6937242.310250,278.893,-1.0,-1.0,-1.0,180.2,683933696,46393196544,0,348,0
1599,6937242.585954,275.705,-1.0,-1.0,-1.0,182.3,683933696,46393196544,0,348,0
1600,6937242.859977,274.023,-1.0,-1.0,-1.0,188.7,683933696,46393196544,0,348,0
1601,6937243.149543,289.566,-1.0,-1.0,-1.0,184.8,683933696,46393196544,0,348,0
1602,6937243.425523,275.980,-1.0,-1.0,-1.0,183.0,683933696,46393196544,0,348,0
1603,6937243.703379,277.856,-1.0,-1.0,-1.0,178.1,683933696,46393196544,0,348,0
1604,6937243.985039,281.660,-1.0,-1.0,-1.0,179.9,683933696,46393196544,0,348,0
1605,6937244.261446,276.407,-1.0,-1.0,-1.0,180.6,683933696,46393196544,0,348,0
1606,6937244.537995,276.549,-1.0,-1.0,-1.0,169.1,683933696,46393196544,0,348,0
1607,6937244.819387,281.392,-1.0,-1.0,-1.0,172.1,683933696,46393196544,0,348,0
1608,6937245.095641,276.254,-1.0,-1.0,-1.0,184.7,683933696,46393196544,0,348,0
1609,6937245.373849,278.207,-1.0,-1.0,-1.0,166.7,683933696,46393196544,0,348,0
1610,6937245.648776,274.928,-1.0,-1.0,-1.0,291.4,683933696,46393196544,0,348,0
1611,6937245.924401,275.625,-1.0,-1.0,-1.0,177.0,683933696,46393196544,0,348,0
1612,6937246.200877,276.476,-1.0,-1.0,-1.0,179.9,683933696,46393196544,0,348,0
1613,6937246.478917,278.040,-1.0,-1.0,-1.0,173.2,683933696,46393196544,0,348,0
1614,6937246.758873,279.955,-1.0,-1.0,-1.0,180.4,683933696,46393196544,0,348,0
1615,6937247.038694,279.822,-1.0,-1.0,-1.0,181.1,683933696,46393196544,0,348,0
1616,6937247.315302,276.608,-1.0,-1.0,-1.0,182.9,683933696,46393196544,0,348,0
1617,6937247.592765,277.462,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
1618,6937247.871414,278.649,-1.0,-1.0,-1.0,174.7,683933696,46393196544,0,348,0
1619,6937248.149384,277.970,-1.0,-1.0,-1.0,173.7,683933696,46393196544,0,348,0
1620,6937248.427071,277.687,-1.0,-1.0,-1.0,234.5,683933696,46393196544,0,348,0
1621,6937248.704530,277.459,-1.0,-1.0,-1.0,184.2,683933696,46393196544,0,348,0
1622,6937248.987383,282.853,-1.0,-1.0,-1.0,185.8,683933696,46393196544,0,348,0
1623,6937249.263252,275.869,-1.0,-1.0,-1.0,183.5,683933696,46393196544,0,348,0
1624,6937249.539238,275.986,-1.0,-1.0,-1.0,185.3,683933696,46393196544,0,348,0
1625,6937249.817385,278.147,-1.0,-1.0,-1.0,180.3,683933696,46393196544,0,348,0
1626,6937250.094283,276.898,-1.0,-1.0,-1.0,192.8,683933696,46393196544,0,348,0
1627,6937250.378166,283.883,-1.0,-1.0,-1.0,177.7,683933696,46393196544,0,348,0
1628,6937250.654028,275.862,-1.0,-1.0,-1.0,174.7,683933696,46393196544,0,348,0
1629,6937250.932483,278.455,-1.0,-1.0,-1.0,183.1,683933696,46393196544,0,348,0
1630,6937251.213973,281.490,-1.0,-1.0,-1.0,183.3,683933696,46393196544,0,348,0
1631,6937251.493192,279.218,-1.0,-1.0,-1.0,175.4,683933696,46393196544,0,348,0
1632,6937251.772477,279.286,-1.0,-1.0,-1.0,181.2,683933696,46393196544,0,348,0
1633,6937252.049642,277.165,-1.0,-1.0,-1.0,176.4,683933696,46393196544,0,348,0
1634,6937252.328835,279.193,-1.0,-1.0,-1.0,180.6,683933696,46393196544,0,348,0
1635,6937252.606319,277.484,-1.0,-1.0,-1.0,180.8,683933696,46393196544,0,348,0
1636,6937252.884764,278.445,-1.0,-1.0,-1.0,177.8,683933696,46393196544,0,348,0
1637,6937253.159962,275.198,-1.0,-1.0,-1.0,178.9,683933696,46393196544,0,348,0
1638,6937253.438635,278.673,-1.0,-1.0,-1.0,172.3,683933696,46393196544,0,348,0
1639,6937253.715395,276.761,-1.0,-1.0,-1.0,180.5,683933696,46393196544,0,348,0
1640,6937253.994292,278.897,-1.0,-1.0,-1.0,177.2,683933696,46393196544,0,348,0
1641,6937254.274755,280.463,-1.0,-1.0,-1.0,184.1,683933696,46393196544,0,348,0
1642,6937254.554352,279.596,-1.0,-1.0,-1.0,184.5,683933696,46393196544,0,348,0
1643,6937254.834237,279.885,-1.0,-1.0,-1.0,186.4,683933696,46393196544,0,348,0
1644,6937255.112245,278.008,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
1645,6937255.391923,279.678,-1.0,-1.0,-1.0,175.6,683933696,46393196544,0,348,0
1646,6937255.670017,278.094,-1.0,-1.0,-1.0,182.0,683933696,46393196544,0,348,0
1647,6937255.946585,276.568,-1.0,-1.0,-1.0,175.1,683933696,46393196544,0,348,0
1648,6937256.221028,274.443,-1.0,-1.0,-1.0,172.9,683933696,46393196544,0,348,0
1649,6937256.500004,278.976,-1.0,-1.0,-1.0,182.4,683933696,46393196544,0,348,0
1650,6937256.779071,279.066,-1.0,-1.0,-1.0,183.3,683933696,46393196544,0,348,0
1651,6937257.059363,280.292,-1.0,-1.0,-1.0,172.7,683933696,46393196544,0,348,0
1652,6937257.385102,325.739,-1.0,-1.0,-1.0,47533.8,683933696,46393196544,0,348,0
1653,6937261.863969,4478.867,-1.0,-1.0,-1.0,271.5,683933696,46393196544,0,348,0
1654,6937265.704769,3840.801,-1.0,-1.0,-1.0,253.9,683933696,46393196544,0,348,0
1655,6937265.981758,276.989,-1.0,-1.0,-1.0,180.8,683933696,46393196544,0,348,0
1656,6937266.258737,276.979,-1.0,-1.0,-1.0,187.0,683933696,46393196544,0,348,0
1657,6937266.548516,289.778,-1.0,-1.0,-1.0,186.4,683933696,46393196544,0,348,0
1658,6937266.823019,274.503,-1.0,-1.0,-1.0,181.4,683933696,46393196544,0,348,0
1659,6937267.098237,275.218,-1.0,-1.0,-1.0,172.3,683933696,46393196544,0,348,0
1660,6937267.376382,278.146,-1.0,-1.0,-1.0,176.0,683933696,46393196544,0,348,0
1661,6937267.656017,279.635,-1.0,-1.0,-1.0,230.9,683933696,46393196544,0,348,0
1662,6937267.931419,275.401,-1.0,-1.0,-1.0,183.0,683933696,46393196544,0,348,0
1663,6937268.207621,276.202,-1.0,-1.0,-1.0,188.9,683933696,46393196544,0,348,0
1664,6937268.484868,277.247,-1.0,-1.0,-1.0,184.0,683933696,46393196544,0,348,0
1665,6937268.762447,277.579,-1.0,-1.0,-1.0,184.5,683933696,46393196544,0,348,0
1666,6937269.041489,279.043,-1.0,-1.0,-1.0,183.8,683933696,46393196544,0,348,0
1667,6937269.318207,276.717,-1.0,-1.0,-1.0,171.6,683933696,46393196544,0,348,0
1668,6937269.598683,280.477,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
1669,6937269.876529,277.845,-1.0,-1.0,-1.0,172.2,683933696,46393196544,0,348,0
1670,6937270.152164,275.636,-1.0,-1.0,-1.0,484.8,683933696,46393196544,0,348,0
1671,6937270.433431,281.267,-1.0,-1.0,-1.0,179.5,683933696,46393196544,0,348,0
1672,6937270.712960,279.529,-1.0,-1.0,-1.0,176.6,683933696,46393196544,0,348,0
1673,6937270.992573,279.613,-1.0,-1.0,-1.0,169.7,683933696,46393196544,0,348,0
1674,6937271.264832,272.259,-1.0,-1.0,-1.0,183.1,683933696,46393196544,0,348,0
1675,6937271.540720,275.888,-1.0,-1.0,-1.0,180.9,683933696,46393196544,0,348,0
1676,6937271.818436,277.716,-1.0,-1.0,-1.0,183.2,683933696,46393196544,0,348,0
1677,6937272.096025,277.589,-1.0,-1.0,-1.0,510.9,683933696,46393196544,0,348,0
1678,6937272.374711,278.686,-1.0,-1.0,-1.0,178.2,683933696,46393196544,0,348,0
1679,6937272.651420,276.709,-1.0,-1.0,-1.0,504.8,683933696,46393196544,0,348,0
1680,6937272.929046,277.626,-1.0,-1.0,-1.0,178.7,683933696,46393196544,0,348,0
1681,6937273.209093,280.047,-1.0,-1.0,-1.0,182.0,683933696,46393196544,0,348,0
1682,6937273.483671,274.578,-1.0,-1.0,-1.0,320.3,683933696,46393196544,0,348,0
1683,6937273.759645,275.974,-1.0,-1.0,-1.0,180.0,683933696,46393196544,0,348,0
1684,6937274.039941,280.296,-1.0,-1.0,-1.0,184.7,683933696,46393196544,0,348,0
1685,6937274.318870,278.929,-1.0,-1.0,-1.0,181.8,683933696,46393196544,0,348,0
1686,6937274.597331,278.460,-1.0,-1.0,-1.0,173.5,683933696,46393196544,0,348,0
1687,6937274.874899,277.569,-1.0,-1.0,-1.0,452.9,683933696,46393196544,0,348,0
1688,6937275.152576,277.676,-1.0,-1.0,-1.0,240.1,683933696,46393196544,0,348,0
1689,6937275.431104,278.528,-1.0,-1.0,-1.0,176.7,683933696,46393196544,0,348,0
1690,6937275.706516,275.412,-1.0,-1.0,-1.0,349.4,683933696,46393196544,0,348,0
1691,6937275.983059,276.542,-1.0,-1.0,-1.0,180.4,683933696,46393196544,0,348,0
1692,6937276.261421,278.362,-1.0,-1.0,-1.0,527.3,683933696,46393196544,0,348,0
1693,6937276.536916,275.495,-1.0,-1.0,-1.0,180.8,683933696,46393196544,0,348,0
1694,6937276.812264,275.348,-1.0,-1.0,-1.0,187.9,683933696,46393196544,0,348,0
1695,6937277.098489,286.224,-1.0,-1.0,-1.0,184.1,683933696,46393196544,0,348,0
1696,6937277.375287,276.798,-1.0,-1.0,-1.0,182.8,683933696,46393196544,0,348,0
1697,6937277.652228,276.941,-1.0,-1.0,-1.0,180.5,683933696,46393196544,0,348,0
1698,6937277.930145,277.917,-1.0,-1.0,-1.0,180.1,683933696,46393196544,0,348,0
1699,6937278.205250,275.105,-1.0,-1.0,-1.0,183.8,683933696,46393196544,0,348,0
1700,6937278.481855,276.605,-1.0,-1.0,-1.0,186.7,683933696,46393196544,0,348,0
1701,6937278.771450,289.594,-1.0,-1.0,-1.0,179.3,683933696,46393196544,0,348,0
1702,6937279.049665,278.216,-1.0,-1.0,-1.0,185.2,683933696,46393196544,0,348,0
1703,6937279.327320,277.655,-1.0,-1.0,-1.0,175.4,683933696,46393196544,0,348,0
1704,6937279.604494,277.173,-1.0,-1.0,-1.0,467.2,683933696,46393196544,0,348,0
1705,6937279.880036,275.542,-1.0,-1.0,-1.0,181.8,683933696,46393196544,0,348,0
1706,6937280.155543,275.507,-1.0,-1.0,-1.0,473.3,683933696,46393196544,0,348,0
1707,6937280.433896,278.353,-1.0,-1.0,-1.0,189.7,683933696,46393196544,0,348,0
1708,6937280.714540,280.644,-1.0,-1.0,-1.0,237.3,683933696,46393196544,0,348,0
1709,6937280.992489,277.949,-1.0,-1.0,-1.0,177.5,683933696,46393196544,0,348,0
1710,6937281.269005,276.516,-1.0,-1.0,-1.0,449.5,683933696,46393196544,0,348,0
1711,6937281.545439,276.434,-1.0,-1.0,-1.0,510.7,683933696,46393196544,0,348,0
1712,6937281.817777,272.338,-1.0,-1.0,-1.0,177.9,683933696,46393196544,0,348,0
1713,6937282.102097,284.320,-1.0,-1.0,-1.0,522.3,683933696,46393196544,0,348,0
1714,6937282.378468,276.371,-1.0,-1.0,-1.0,182.5,683933696,46393196544,0,348,0
1715,6937282.654296,275.828,-1.0,-1.0,-1.0,178.4,683933696,46393196544,0,348,0
1716,6937282.933758,279.462,-1.0,-1.0,-1.0,667.0,683933696,46393196544,0,348,0
1717,6937283.211948,278.190,-1.0,-1.0,-1.0,518.0,683933696,46393196544,0,348,0
1718,6937283.488950,277.002,-1.0,-1.0,-1.0,175.2,683933696,46393196544,0,348,0
1719,6937283.767475,278.525,-1.0,-1.0,-1.0,174.0,683933696,46393196544,0,348,0
1720,6937284.041948,274.473,-1.0,-1.0,-1.0,177.6,683933696,46393196544,0,348,0
1721,6937284.323478,281.530,-1.0,-1.0,-1.0,312.7,683933696,46393196544,0,348,0
1722,6937284.599569,276.091,-1.0,-1.0,-1.0,448.0,683933696,46393196544,0,348,0
1723,6937284.876475,276.906,-1.0,-1.0,-1.0,176.1,683933696,46393196544,0,348,0
1724,6937285.158421,281.946,-1.0,-1.0,-1.0,188.9,683933696,46393196544,0,348,0
1725,6937285.432906,274.485,-1.0,-1.0,-1.0,179.7,683933696,46393196544,0,348,0
1726,6937285.710642,277.736,-1.0,-1.0,-1.0,468.2,683933696,46393196544,0,348,0
1727,6937285.985897,275.254,-1.0,-1.0,-1.0,190.9,683933696,46393196544,0,348,0
1728,6937286.262294,276.397,-1.0,-1.0,-1.0,191.2,683933696,46393196544,0,348,0
1729,6937286.537278,274.984,-1.0,-1.0,-1.0,181.4,683933696,46393196544,0,348,0
1730,6937286.813789,276.511,-1.0,-1.0,-1.0,185.0,683933696,46393196544,0,348,0
1731,6937287.093054,279.265,-1.0,-1.0,-1.0,466.7,683933696,46393196544,0,348,0
1732,6937287.371765,278.711,-1.0,-1.0,-1.0,179.0,683933696,46393196544,0,348,0
1733,6937287.651051,279.287,-1.0,-1.0,-1.0,189.5,683933696,46393196544,0,348,0
1734,6937287.929929,278.878,-1.0,-1.0,-1.0,242.4,683933696,46393196544,0,348,0
1735,6937288.207563,277.634,-1.0,-1.0,-1.0,184.6,683933696,46393196544,0,348,0
1736,6937288.484074,276.510,-1.0,-1.0,-1.0,318.6,683933696,46393196544,0,348,0
1737,6937288.762913,278.839,-1.0,-1.0,-1.0,184.0,683933696,46393196544,0,348,0
1738,6937289.039138,276.226,-1.0,-1.0,-1.0,297.9,683933696,46393196544,0,348,0
1739,6937289.317566,278.428,-1.0,-1.0,-1.0,176.6,683933696,46393196544,0,348,0
1740,6937289.594659,277.093,-1.0,-1.0,-1.0,177.1,683933696,46393196544,0,348,0
1741,6937289.875573,280.915,-1.0,-1.0,-1.0,472.7,683933696,46393196544,0,348,0
1742,6937290.152132,276.559,-1.0,-1.0,-1.0,179.4,683933696,46393196544,0,348,0
1743,6937290.431417,279.285,-1.0,-1.0,-1.0,175.0,683933696,46393196544,0,348,0
1744,6937290.707036,275.619,-1.0,-1.0,-1.0,175.8,683933696,46393196544,0,348,0
1745,6937290.983246,276.210,-1.0,-1.0,-1.0,179.9,683933696,46393196544,0,348,0
1746,6937291.260770,277.524,-1.0,-1.0,-1.0,181.2,683933696,46393196544,0,348,0
1747,6937291.535825,275.055,-1.0,-1.0,-1.0,462.8,683933696,46393196544,0,348,0
1748,6937291.811989,276.165,-1.0,-1.0,-1.0,502.4,683933696,46393196544,0,348,0
1749,6937292.091266,279.277,-1.0,-1.0,-1.0,264.2,683933696,46393196544,0,348,0
1750,6937292.370731,279.465,-1.0,-1.0,-1.0,462.0,683933696,46393196544,0,348,0
1751,6937292.649114,278.383,-1.0,-1.0,-1.0,184.3,683933696,46393196544,0,348,0
